gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned,gridmet_rows_available,n_days_7d,pr_mm_7d_mean,pr_mm_7d_min,pr_mm_7d_max,pr_mm_7d_sum,tmmn_K_7d_mean,tmmn_K_7d_min,tmmn_K_7d_max,tmmn_K_7d_sum,tmmx_K_7d_mean,tmmx_K_7d_min,tmmx_K_7d_max,tmmx_K_7d_sum,rmin_pct_7d_mean,rmin_pct_7d_min,rmin_pct_7d_max,rmin_pct_7d_sum,rmax_pct_7d_mean,rmax_pct_7d_min,rmax_pct_7d_max,rmax_pct_7d_sum,vs_m_s_7d_mean,vs_m_s_7d_min,vs_m_s_7d_max,vs_m_s_7d_sum,srad_W_m2_7d_mean,srad_W_m2_7d_min,srad_W_m2_7d_max,srad_W_m2_7d_sum,bi_7d_mean,bi_7d_min,bi_7d_max,bi_7d_sum,erc_7d_mean,erc_7d_min,erc_7d_max,erc_7d_sum,fm100_pct_7d_mean,fm100_pct_7d_min,fm100_pct_7d_max,fm100_pct_7d_sum,fm1000_pct_7d_mean,fm1000_pct_7d_min,fm1000_pct_7d_max,fm1000_pct_7d_sum,vpd_kPa_7d_mean,vpd_kPa_7d_min,vpd_kPa_7d_max,vpd_kPa_7d_sum,pet_mm_7d_mean,pet_mm_7d_min,pet_mm_7d_max,pet_mm_7d_sum,n_days_14d,pr_mm_14d_mean,pr_mm_14d_min,pr_mm_14d_max,pr_mm_14d_sum,tmmn_K_14d_mean,tmmn_K_14d_min,tmmn_K_14d_max,tmmn_K_14d_sum,tmmx_K_14d_mean,tmmx_K_14d_min,tmmx_K_14d_max,tmmx_K_14d_sum,rmin_pct_14d_mean,rmin_pct_14d_min,rmin_pct_14d_max,rmin_pct_14d_sum,rmax_pct_14d_mean,rmax_pct_14d_min,rmax_pct_14d_max,rmax_pct_14d_sum,vs_m_s_14d_mean,vs_m_s_14d_min,vs_m_s_14d_max,vs_m_s_14d_sum,srad_W_m2_14d_mean,srad_W_m2_14d_min,srad_W_m2_14d_max,srad_W_m2_14d_sum,bi_14d_mean,bi_14d_min,bi_14d_max,bi_14d_sum,erc_14d_mean,erc_14d_min,erc_14d_max,erc_14d_sum,fm100_pct_14d_mean,fm100_pct_14d_min,fm100_pct_14d_max,fm100_pct_14d_sum,fm1000_pct_14d_mean,fm1000_pct_14d_min,fm1000_pct_14d_max,fm1000_pct_14d_sum,vpd_kPa_14d_mean,vpd_kPa_14d_min,vpd_kPa_14d_max,vpd_kPa_14d_sum,pet_mm_14d_mean,pet_mm_14d_min,pet_mm_14d_max,pet_mm_14d_sum,n_days_30d,pr_mm_30d_mean,pr_mm_30d_min,pr_mm_30d_max,pr_mm_30d_sum,tmmn_K_30d_mean,tmmn_K_30d_min,tmmn_K_30d_max,tmmn_K_30d_sum,tmmx_K_30d_mean,tmmx_K_30d_min,tmmx_K_30d_max,tmmx_K_30d_sum,rmin_pct_30d_mean,rmin_pct_30d_min,rmin_pct_30d_max,rmin_pct_30d_sum,rmax_pct_30d_mean,rmax_pct_30d_min,rmax_pct_30d_max,rmax_pct_30d_sum,vs_m_s_30d_mean,vs_m_s_30d_min,vs_m_s_30d_max,vs_m_s_30d_sum,srad_W_m2_30d_mean,srad_W_m2_30d_min,srad_W_m2_30d_max,srad_W_m2_30d_sum,bi_30d_mean,bi_30d_min,bi_30d_max,bi_30d_sum,erc_30d_mean,erc_30d_min,erc_30d_max,erc_30d_sum,fm100_pct_30d_mean,fm100_pct_30d_min,fm100_pct_30d_max,fm100_pct_30d_sum,fm1000_pct_30d_mean,fm1000_pct_30d_min,fm1000_pct_30d_max,fm1000_pct_30d_sum,vpd_kPa_30d_mean,vpd_kPa_30d_min,vpd_kPa_30d_max,vpd_kPa_30d_sum,pet_mm_30d_mean,pet_mm_30d_min,pet_mm_30d_max,pet_mm_30d_sum,fire_start_date,log_acres,year,month,nwcg_size_class,severity_tier,size_tier,elevation,slope_degrees,aspect_degrees,northness,eastness
fire_00351,7dd19215-986b-4365-a40d-2267b4a05de0,Zenon Fire,2017-07-20,35.06472,-120.5634,47.0,30,7,0.0,0.0,0.0,0.0,285.5857142857143,284.4,287.5,1999.1,294.0285714285714,292.1,296.8,2058.2,55.385714285714286,47.2,62.3,387.7,97.37142857142858,90.1,100.0,681.6,3.385714285714285,1.6,4.8,23.7,320.3714285714286,310.3,325.0,2242.6000000000004,32.285714285714285,25.0,38.0,226.0,32.857142857142854,31.0,35.0,230.0,16.228571428571428,15.6,16.7,113.6,16.17142857142857,16.1,16.2,113.2,0.4885714285714285,0.31,0.75,3.4199999999999995,4.285714285714286,3.9,4.8,30.0,14,0.0,0.0,0.0,0.0,285.78571428571433,284.4,287.5,4001.000000000001,294.5928571428572,292.1,297.7,4124.3,53.10714285714287,39.0,62.3,743.5000000000001,95.80714285714284,87.1,100.0,1341.3,3.4500000000000006,1.6,6.2,48.30000000000001,321.67857142857144,310.3,325.0,4503.5,33.285714285714285,25.0,46.0,466.0,33.785714285714285,31.0,37.0,473.0,15.564285714285711,14.1,16.7,217.9,16.18571428571428,16.0,16.6,226.6,0.5507142857142857,0.31,0.92,7.71,4.507142857142857,3.9,5.5,63.1,30,0.0,0.0,0.0,0.0,285.01666666666665,283.3,287.5,8550.5,293.56000000000006,291.5,297.7,8806.800000000001,56.48,39.0,67.6,1694.4,97.28,87.1,100.0,2918.4,3.7466666666666666,1.6,6.8,112.4,323.39666666666665,253.8,338.6,9701.9,32.1,0.0,46.0,963.0,31.8,22.0,37.0,954.0,16.283333333333335,14.1,17.6,488.50000000000006,16.363333333333333,16.0,16.8,490.9,0.4606666666666666,0.24,0.92,13.82,4.280000000000001,3.7,5.5,128.40000000000003,2017-07-20,3.871201010907891,2017,7,C,Small,Small,103.605446,1.0,253.0,-0.2923717047227371,-0.9563047559630352
fire_00352,d9f83833-30c4-448d-b2ca-c5a63791b83d,Grizzly Fire,2017-07-21,39.36902,-120.97586,10.0,30,7,0.0,0.0,0.0,0.0,288.4714285714286,286.6,291.0,2019.3,306.40000000000003,303.9,309.2,2144.8,18.728571428571428,17.5,20.9,131.1,46.21428571428572,42.9,49.5,323.5,2.7142857142857144,1.3,4.8,19.0,361.3,357.3,366.4,2529.1,58.42857142857143,46.0,76.0,409.0,80.14285714285714,78.0,82.0,561.0,6.0857142857142845,5.9,6.5,42.6,7.5,7.2,7.8,52.5,2.4785714285714286,2.2,2.91,17.35,7.4142857142857155,6.5,8.5,51.900000000000006,14,0.0,0.0,0.0,0.0,289.1714285714285,286.6,291.8,4048.4,307.13571428571424,303.9,310.8,4299.9,19.72142857142857,17.2,24.2,276.1,48.5,42.2,57.5,679.0,2.707142857142857,1.3,4.8,37.9,362.1428571428572,357.3,366.8,5070.0,57.285714285714285,46.0,76.0,802.0,78.35714285714286,75.0,82.0,1097.0,6.221428571428573,5.9,6.6,87.10000000000002,7.7857142857142865,7.2,8.4,109.0,2.543571428571428,2.17,3.13,35.60999999999999,7.535714285714284,6.5,8.5,105.49999999999996,30,0.0,0.0,0.0,0.0,289.31333333333333,286.4,294.1,8679.4,306.64,302.7,311.5,9199.2,22.6,17.2,31.9,678.0,53.07666666666667,38.6,73.3,1592.3,2.6666666666666665,1.2,5.5,80.0,357.31,324.1,367.5,10719.3,53.766666666666666,41.0,76.0,1613.0,73.8,65.0,82.0,2214.0,6.709999999999999,5.9,8.0,201.3,8.54,7.2,10.2,256.2,2.385,1.57,3.44,71.55000000000001,7.356666666666666,6.0,10.7,220.7,2017-07-21,2.3978952727983707,2017,7,C,Small,Small,834.4692,4.0,193.0,-0.9743700647852352,-0.2249510543438649
fire_00353,2fd950a8-fadb-467c-ab59-88e7ea007738,Ranch Fire,2017-07-26,38.559707,-120.70013,140.0,30,7,0.0,0.0,0.0,0.0,289.27142857142854,287.6,292.3,2024.9,306.4142857142857,304.9,309.3,2144.9,20.342857142857145,16.5,26.6,142.4,54.90000000000001,46.3,65.4,384.30000000000007,2.0000000000000004,1.0,2.7,14.000000000000002,353.15714285714284,336.3,364.8,2472.1,51.85714285714285,44.0,57.0,363.0,79.14285714285714,77.0,80.0,554.0,6.342857142857143,5.9,7.0,44.4,7.557142857142857,7.4,7.7,52.9,2.3728571428571428,1.95,2.92,16.61,6.700000000000001,6.1,7.1,46.900000000000006,14,0.0,0.0,0.0,0.0,289.9,287.6,292.3,4058.6,306.95,304.9,310.2,4297.3,19.71428571428571,16.0,26.6,275.99999999999994,52.785714285714285,43.8,65.4,739.0,2.15,1.0,3.5,30.1,355.5,336.3,364.8,4977.0,52.42857142857143,44.0,65.0,734.0,77.92857142857143,74.0,80.0,1091.0,6.35,5.9,7.0,88.89999999999999,7.864285714285715,7.4,8.5,110.1,2.486428571428572,1.95,3.07,34.81,6.971428571428571,6.1,7.9,97.6,30,0.0,0.0,0.0,0.0,289.7866666666667,286.0,293.5,8693.6,306.70333333333326,302.5,311.1,9201.1,21.92666666666668,16.0,32.8,657.8000000000002,56.96333333333333,43.8,78.0,1708.9,1.9933333333333327,1.0,3.5,59.8,355.79666666666657,311.7,368.4,10673.899999999998,48.13333333333333,38.0,65.0,1444.0,72.7,61.0,80.0,2181.0,7.013333333333334,5.9,8.8,210.4,8.763333333333332,7.4,10.4,262.9,2.373666666666667,1.5,3.21,71.21000000000001,6.836666666666668,5.9,7.9,205.1,2017-07-26,4.948759890378168,2017,7,D,Medium,Medium,728.67834,4.0,266.0,-0.0697564737441255,-0.9975640502598242
fire_00354,0d93e84b-8460-4d5d-946c-630ade76747d,Elephant Fire,2017-07-20,36.22265,-119.06598,416.0,30,7,0.0,0.0,0.0,0.0,293.0285714285714,290.7,295.2,2051.2,311.7,309.6,313.5,2181.9,16.185714285714287,14.3,18.2,113.3,51.44285714285714,48.3,54.4,360.1,2.8428571428571425,1.7,3.6,19.9,325.32857142857137,212.6,346.7,2277.3,61.42857142857143,50.0,68.0,430.0,82.0,80.0,84.0,574.0,6.3,5.9,6.8,44.1,7.171428571428571,7.0,7.4,50.2,3.3471428571428565,3.05,3.62,23.43,8.057142857142855,7.0,9.1,56.39999999999999,14,0.0,0.0,0.0,0.0,294.1928571428571,290.7,297.6,4118.7,312.00714285714287,309.6,314.2,4368.1,18.65714285714285,14.3,24.5,261.2,54.88571428571428,48.1,71.0,768.3999999999999,2.921428571428572,1.7,4.8,40.9,328.4214285714285,212.6,346.7,4597.9,60.85714285714285,50.0,76.0,852.0,80.57142857142857,78.0,84.0,1128.0,6.42857142857143,5.9,7.1,90.00000000000001,7.314285714285715,7.0,7.6,102.4,3.309999999999999,2.79,3.92,46.33999999999999,8.192857142857143,7.0,10.0,114.7,30,0.0,0.0,0.0,0.0,293.8533333333333,290.5,298.0,8815.6,312.06,308.4,316.0,9361.8,18.11,13.2,24.5,543.3,54.01666666666666,45.8,71.0,1620.4999999999998,2.856666666666667,1.7,4.8,85.7,337.17333333333335,212.6,357.1,10115.2,59.06666666666667,50.0,76.0,1772.0,78.4,72.0,84.0,2352.0,6.383333333333334,5.8,7.1,191.5,7.883333333333334,7.0,9.3,236.5,3.351666666666667,2.79,4.23,100.55,8.27,7.0,10.0,248.1,2017-07-20,6.0330862217988015,2017,7,E,Medium,Medium,126.95438,5.0,249.0,-0.3583679495453007,-0.9335804264972016
fire_00355,8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,Latrobe Fire,2017-07-26,38.5181,-121.104,1268.0,30,7,0.0,0.0,0.0,0.0,289.8857142857143,286.8,293.0,2029.2,309.5142857142857,307.8,312.6,2166.6,19.228571428571428,15.4,24.7,134.6,69.04285714285713,57.4,79.2,483.3,3.2285714285714286,2.5,4.0,22.6,350.0428571428571,340.3,358.4,2450.3,55.71428571428572,51.0,61.0,390.0,69.57142857142857,68.0,72.0,487.0,7.542857142857143,7.0,8.4,52.8,9.385714285714286,9.2,9.6,65.7,2.704285714285714,2.25,3.46,18.93,8.085714285714285,7.4,8.8,56.6,14,0.0,0.0,0.0,0.0,290.2357142857143,286.8,293.1,4063.3,309.9357142857143,307.4,314.1,4339.1,18.92142857142857,12.6,24.7,264.90000000000003,68.37142857142858,48.8,82.1,957.2,3.257142857142857,2.5,4.2,45.6,352.75,340.3,358.8,4938.5,54.5,46.0,63.0,763.0,67.28571428571429,61.0,72.0,942.0,7.85,7.0,9.0,109.9,9.849999999999998,9.2,10.7,137.89999999999998,2.790714285714286,2.24,3.73,39.07,8.257142857142858,7.4,9.7,115.6,30,0.0,0.0,0.0,0.0,289.83,286.8,293.1,8694.9,309.26,303.2,314.4,9277.8,22.506666666666668,12.6,36.7,675.2,76.26666666666665,48.8,100.0,2287.9999999999995,3.04,2.3,4.2,91.2,355.26666666666665,330.9,363.5,10658.0,48.56666666666667,39.0,63.0,1457.0,61.13333333333333,51.0,72.0,1834.0,9.416666666666664,7.0,12.9,282.49999999999994,10.716666666666663,9.2,11.8,321.49999999999994,2.529666666666666,1.38,3.73,75.88999999999999,7.886666666666667,6.5,9.7,236.6,2017-07-26,7.145984467714388,2017,7,F,Large,Large,62.735558,1.0,319.0,0.7547095802227719,-0.6560590289905074
fire_00356,7b95ce91-9581-4fe6-887d-ab1bf6420205,Weller Fire,2017-07-26,37.44485,-121.84108,51.0,30,7,0.0,0.0,0.0,0.0,287.5571428571429,286.3,290.0,2012.9,303.0,299.7,308.7,2121.0,26.6,16.8,34.9,186.2,74.74285714285715,66.5,87.6,523.2,3.685714285714286,3.0,4.5,25.8,355.72857142857134,348.0,362.7,2490.0999999999995,51.142857142857146,44.0,56.0,358.0,65.57142857142857,61.0,68.0,459.0,8.457142857142857,7.2,10.0,59.2,9.12857142857143,9.0,9.3,63.900000000000006,1.6857142857142855,1.19,2.53,11.8,6.971428571428571,5.9,8.1,48.8,14,0.0,0.0,0.0,0.0,288.8428571428571,286.3,296.0,4043.8,303.85,299.5,309.7,4253.9,23.73571428571429,13.6,34.9,332.30000000000007,66.75714285714285,40.1,87.6,934.6,3.5785714285714287,2.4,4.5,50.1,357.2071428571429,348.0,362.7,5000.900000000001,51.285714285714285,42.0,60.0,718.0,66.42857142857143,61.0,71.0,930.0,7.842857142857142,6.4,10.0,109.79999999999998,9.385714285714284,9.0,10.0,131.39999999999998,1.9385714285714288,1.19,3.33,27.140000000000004,7.335714285714286,5.9,9.6,102.7,30,0.0,0.0,0.0,0.0,288.2,284.2,296.0,8646.0,302.6433333333333,295.3,310.1,9079.3,26.769999999999992,13.2,43.7,803.0999999999998,70.32666666666667,40.1,91.9,2109.8,3.473333333333333,2.3,4.7,104.2,357.84,291.2,367.5,10735.2,47.63333333333333,37.0,60.0,1429.0,61.06666666666667,50.0,71.0,1832.0,8.94,6.4,12.1,268.2,10.390000000000002,9.0,11.8,311.70000000000005,1.7570000000000003,0.77,3.33,52.71000000000001,7.029999999999999,5.2,10.1,210.9,2017-07-26,3.951243718581428,2017,7,C,Small,Small,232.99878,9.0,279.0,0.1564344650402306,-0.9876883405951378
fire_00357,be5275b7-1472-4423-a9c8-0f2491179150,Marble Fire,2017-07-19,41.478,-123.506,319.0,30,7,0.0,0.0,0.0,0.0,286.0714285714286,284.2,287.1,2002.5,307.74285714285713,305.5,309.3,2154.2,22.2,20.2,24.4,155.39999999999998,62.15714285714285,53.1,69.6,435.1,2.414285714285714,1.7,3.2,16.9,350.24285714285713,332.8,356.6,2451.7,40.285714285714285,36.0,45.0,282.0,70.57142857142857,70.0,72.0,494.0,6.942857142857142,6.8,7.2,48.6,8.514285714285714,8.3,8.7,59.6,2.35,2.07,2.54,16.45,7.1,6.6,7.9,49.7,14,0.0,0.0,0.0,0.0,286.5785714285714,284.2,288.0,4012.1,308.38571428571424,305.5,310.6,4317.4,21.635714285714283,18.5,24.8,302.9,60.35714285714285,53.1,69.6,844.9999999999999,2.507142857142857,1.7,3.3,35.1,354.4428571428571,332.8,362.2,4962.2,40.5,36.0,45.0,567.0,69.57142857142857,66.0,72.0,974.0,6.835714285714286,6.4,7.2,95.7,8.878571428571428,8.3,9.7,124.3,2.469285714285714,2.07,2.86,34.56999999999999,7.342857142857143,6.6,8.1,102.8,30,0.0,0.0,0.0,0.0,287.3533333333333,284.1,293.2,8620.6,308.3366666666667,304.4,314.5,9250.1,22.600000000000005,17.2,30.7,678.0000000000001,58.93666666666666,35.9,75.4,1768.1,2.98,1.7,7.1,89.4,360.16,332.8,373.1,10804.8,41.1,33.0,58.0,1233.0,64.73333333333333,51.0,72.0,1942.0,6.956666666666667,6.1,8.7,208.7,10.213333333333336,8.3,13.6,306.40000000000003,2.479666666666666,1.69,3.8,74.38999999999997,7.78,6.6,11.1,233.4,2017-07-19,5.768320995793772,2017,7,E,Medium,Medium,346.58673,17.0,256.0,-0.2419218955996677,-0.9702957262759964
fire_00358,84c8a735-9e8f-4310-84ab-39079ad1ea14,Dollar Fire,2017-07-22,34.20152,-117.14466,85.0,30,7,0.0,0.0,0.0,0.0,291.35714285714283,289.0,293.9,2039.5,303.2142857142857,301.3,305.9,2122.5,22.928571428571427,16.3,32.8,160.5,52.31428571428571,42.2,66.2,366.2,2.571428571428572,2.1,3.3,18.0,302.3142857142857,215.6,333.0,2116.2,56.85714285714285,51.0,63.0,398.0,80.71428571428571,76.0,83.0,565.0,7.071428571428571,6.7,7.5,49.5,6.714285714285714,6.6,6.8,47.0,2.0028571428571427,1.57,2.43,14.02,6.3,5.0,7.0,44.1,14,0.0,0.0,0.0,0.0,291.22857142857146,289.0,293.9,4077.2,303.00714285714287,300.2,307.8,4242.1,26.34285714285715,16.3,41.8,368.80000000000007,57.82142857142858,42.2,80.0,809.5000000000001,2.685714285714286,2.1,3.3,37.6,310.42857142857144,215.6,335.7,4346.0,57.285714285714285,51.0,63.0,802.0,80.35714285714286,76.0,88.0,1125.0,7.25,5.6,8.6,101.5,6.571428571428571,6.0,6.8,92.0,1.8685714285714283,1.09,2.79,26.16,6.335714285714286,5.0,7.1,88.7,30,0.0,0.0,0.0,0.0,290.7,285.7,293.9,8721.0,303.7933333333333,299.5,309.5,9113.8,19.223333333333333,7.9,41.8,576.6999999999999,49.273333333333326,23.8,80.0,1478.1999999999998,3.06,2.1,6.0,91.8,328.21333333333337,215.6,356.5,9846.4,64.26666666666667,51.0,97.0,1928.0,84.1,76.0,91.0,2523.0,6.15,4.6,8.6,184.5,6.556666666666666,6.0,7.2,196.7,2.179666666666667,1.09,3.17,65.39,7.056666666666667,5.0,9.7,211.7,2017-07-22,4.454347296253507,2017,7,C,Small,Small,1475.7599,19.0,232.0,-0.6156614753256581,-0.7880107536067221
fire_00359,918e4e6c-7814-42ed-9cd5-aa11d29367da,Lost Fire,2017-07-22,33.34659,-116.66107,255.0,30,7,0.3,0.0,2.1,2.1,290.3285714285715,288.4,292.5,2032.3,304.8,303.5,307.0,2133.6,25.628571428571423,17.0,37.7,179.39999999999998,66.77142857142857,48.6,82.9,467.4,2.6000000000000005,1.9,3.2,18.200000000000003,302.82857142857137,245.0,325.5,2119.8,45.57142857142857,0.0,60.0,319.0,69.28571428571429,50.0,77.0,485.0,8.77142857142857,7.5,10.3,61.4,7.942857142857144,7.7,8.3,55.60000000000001,1.96,1.41,2.65,13.72,6.385714285714285,5.0,7.4,44.7,14,0.1999999999999999,0.0,2.1,2.8,290.65,288.4,294.7,4069.1,304.8,302.6,309.3,4267.2,27.578571428571426,17.0,37.7,386.1,69.60714285714286,48.6,84.6,974.5,3.05,1.9,4.7,42.7,308.12857142857143,245.0,327.3,4313.8,48.0,0.0,64.0,672.0,69.92857142857143,50.0,77.0,979.0,8.685714285714285,6.0,10.3,121.6,7.714285714285714,7.0,8.3,108.0,1.9014285714285712,1.33,2.99,26.62,6.578571428571428,5.0,7.4,92.1,30,0.0933333333333333,0.0,2.1,2.8,290.4933333333334,286.1,295.2,8714.800000000001,305.3266666666667,300.5,310.4,9159.8,20.73666666666667,7.7,37.7,622.1000000000001,58.553333333333335,34.1,84.6,1756.6,3.3966666666666674,1.9,6.5,101.90000000000002,324.15333333333336,245.0,352.3,9724.6,58.86666666666667,0.0,96.0,1766.0,75.8,50.0,85.0,2274.0,7.11,4.9,10.3,213.3,7.689999999999999,7.0,8.5,230.7,2.2446666666666664,1.33,3.21,67.33999999999999,7.313333333333333,5.0,10.0,219.4,2017-07-22,5.545177444479562,2017,7,D,Medium,Medium,1097.3273,9.0,243.0,-0.4539904997395469,-0.8910065241883678
fire_00360,a441e39a-1be1-4be5-8c07-b32bc6f07df0,Seine Fire,2017-07-22,34.139,-117.199,20.0,30,7,0.0,0.0,0.0,0.0,292.85714285714283,290.5,295.1,2050.0,307.88571428571424,306.8,310.5,2155.2,23.41428571428571,16.7,33.1,163.89999999999998,64.85714285714286,53.6,79.5,454.0,2.571428571428572,2.1,3.3,18.0,302.87142857142857,217.4,333.7,2120.1,53.285714285714285,47.0,59.0,373.0,73.85714285714286,69.0,77.0,517.0,8.185714285714285,7.5,9.0,57.3,7.828571428571428,7.7,7.9,54.8,2.3800000000000003,1.83,3.01,16.660000000000004,6.785714285714286,5.2,7.6,47.5,14,0.0,0.0,0.0,0.0,293.2642857142857,290.5,297.5,4105.7,308.00714285714287,305.8,312.8,4312.1,25.76428571428572,16.5,38.1,360.7000000000001,68.74285714285715,50.1,90.0,962.4,2.7,2.1,3.3,37.8,311.92857142857144,217.4,335.9,4367.0,54.0,47.0,60.0,756.0,74.07142857142857,69.0,83.0,1037.0,8.321428571428573,6.0,10.0,116.5,7.67857142857143,7.1,7.9,107.5,2.3057142857142856,1.48,3.58,32.28,6.914285714285714,5.2,7.9,96.8,30,0.0,0.0,0.0,0.0,292.9933333333333,288.2,297.5,8789.8,308.02666666666664,303.4,314.1,9240.8,20.276666666666667,7.2,38.1,608.3000000000001,59.52,32.9,90.0,1785.6,3.056666666666666,2.1,5.9,91.7,327.2066666666667,217.4,352.0,9816.2,59.833333333333336,47.0,90.0,1795.0,77.1,69.0,83.0,2313.0,7.133333333333334,5.2,10.0,214.0,7.736666666666668,7.1,8.5,232.10000000000005,2.5736666666666665,1.48,3.78,77.21,7.569999999999999,5.2,11.1,227.1,2017-07-22,3.044522437723423,2017,7,C,Small,Small,500.10886,10.0,202.0,-0.9271838545667874,-0.374606593415912
fire_00361,855e28e2-753b-4c36-bf39-27ace518776d,Woodland Fire,2017-07-25,38.69775,-120.73757,13.0,30,7,0.0,0.0,0.0,0.0,291.35714285714283,290.1,294.2,2039.5,306.75714285714287,305.0,309.7,2147.3,19.7,17.3,24.5,137.9,47.557142857142864,40.4,55.8,332.90000000000003,2.157142857142857,1.0,3.6,15.1,354.9285714285714,336.2,363.3,2484.4999999999995,53.85714285714285,45.0,66.0,377.0,80.28571428571429,79.0,81.0,562.0,5.971428571428571,5.7,6.3,41.8,7.414285714285713,7.3,7.6,51.89999999999999,2.5742857142857143,2.31,3.1,18.02,7.014285714285713,6.1,8.1,49.1,14,0.0,0.0,0.0,0.0,292.1142857142857,290.1,294.3,4089.6,307.4571428571429,305.0,310.3,4304.400000000001,20.135714285714283,15.8,24.5,281.9,48.01428571428572,40.4,55.8,672.2,2.2,1.0,3.6,30.8,356.65714285714284,336.2,363.3,4993.2,53.21428571428572,45.0,66.0,745.0,78.57142857142857,75.0,81.0,1100.0,6.1,5.7,6.5,85.39999999999999,7.742857142857142,7.3,8.3,108.4,2.6685714285714286,2.31,3.23,37.36,7.192857142857142,6.1,8.1,100.7,30,0.0,0.0,0.0,0.0,291.9866666666667,288.3,295.5,8759.6,307.0733333333334,302.7,311.4,9212.2,22.966666666666665,15.8,33.6,689.0,52.34,40.4,72.5,1570.1999999999998,2.036666666666666,1.0,3.6,61.1,355.55333333333334,323.5,368.0,10666.6,48.46666666666667,39.0,66.0,1454.0,73.13333333333334,62.0,81.0,2194.0,6.786666666666666,5.7,8.4,203.6,8.65,7.3,10.2,259.5,2.5153333333333334,1.62,3.42,75.46000000000001,7.0,6.1,8.1,210.0,2017-07-25,2.6390573296152584,2017,7,C,Small,Small,766.1605,2.0,310.0,0.6427876096865393,-0.7660444431189781
fire_00362,907cd7cd-cc26-4529-a9f8-cee1e1560086,Olive Fire,2017-07-24,35.7751,-120.23656,150.0,30,7,0.0,0.0,0.0,0.0,288.2285714285714,285.7,291.1,2017.6,309.75714285714287,308.2,312.8,2168.3,11.828571428571427,9.0,14.0,82.8,57.60000000000001,49.1,64.8,403.2000000000001,2.7285714285714286,2.1,3.0,19.1,345.7142857142857,331.9,353.7,2420.0,61.0,55.0,63.0,427.0,81.71428571428571,80.0,83.0,572.0,5.885714285714285,5.6,6.3,41.2,7.6,7.4,7.9,53.2,3.0228571428571427,2.65,3.57,21.16,7.857142857142857,7.2,8.7,55.0,14,0.0,0.0,0.0,0.0,289.15,285.7,292.6,4048.1,309.9785714285714,308.2,312.8,4339.7,13.100000000000003,9.0,19.1,183.40000000000003,59.07857142857142,49.1,74.2,827.0999999999999,2.75,2.1,3.1,38.5,345.21428571428567,331.9,353.7,4832.999999999999,59.42857142857143,55.0,63.0,832.0,79.14285714285714,74.0,83.0,1108.0,6.1571428571428575,5.6,6.9,86.2,7.985714285714286,7.4,8.6,111.8,3.0271428571428567,2.62,3.61,42.38,7.9,7.2,8.7,110.6,30,0.0,0.0,0.0,0.0,288.4866666666666,283.7,293.1,8654.599999999999,309.79,306.5,312.8,9293.7,14.086666666666668,9.0,22.5,422.6,64.35333333333332,49.1,95.2,1930.6,2.8033333333333337,2.1,3.9,84.10000000000001,346.32000000000005,291.3,360.0,10389.600000000002,55.73333333333333,43.0,64.0,1672.0,73.3,61.0,83.0,2199.0,7.013333333333335,5.6,9.9,210.40000000000003,8.979999999999999,7.4,10.8,269.4,2.911666666666667,2.1,3.66,87.35000000000001,7.9,7.1,9.4,237.0,2017-07-24,5.017279836814924,2017,7,D,Medium,Medium,517.1644,4.0,235.0,-0.5735764363510464,-0.8191520442889916
fire_00363,ebcee501-5709-4382-8eab-d8595ba6606d,Spenceville Fire,2017-07-24,39.06522,-121.3519,39.0,30,7,0.0,0.0,0.0,0.0,291.1428571428572,288.3,294.5,2038.0,309.9,307.5,312.2,2169.3,16.785714285714285,12.5,19.7,117.5,60.614285714285714,45.5,68.6,424.3,2.042857142857143,1.3,3.7,14.3,356.35714285714283,340.1,362.4,2494.5,42.142857142857146,38.0,53.0,295.0,69.42857142857143,69.0,71.0,486.0,6.942857142857143,6.7,7.2,48.6,9.22857142857143,8.9,9.6,64.60000000000001,2.9528571428571424,2.53,3.7,20.67,7.2857142857142865,6.6,8.4,51.00000000000001,14,0.0,0.0,0.0,0.0,291.45000000000005,288.3,294.5,4080.3000000000006,310.1,307.5,313.9,4341.400000000001,19.37142857142857,12.5,27.1,271.2,66.50714285714287,45.5,77.2,931.1,2.057142857142857,1.3,3.7,28.8,357.92142857142863,340.1,363.3,5010.900000000001,40.92857142857143,36.0,53.0,573.0,66.21428571428571,61.0,71.0,927.0,7.642857142857143,6.7,8.8,107.0,9.721428571428572,8.9,10.4,136.1,2.843571428571429,2.27,3.74,39.81,7.335714285714286,6.6,8.9,102.7,30,0.0,0.0,0.0,0.0,290.8566666666667,287.2,294.5,8725.7,309.53,304.4,314.5,9285.9,23.65333333333333,12.5,35.5,709.5999999999999,76.8733333333333,45.5,100.0,2306.2,1.9933333333333327,1.1,3.7,59.8,359.1333333333333,340.1,365.2,10774.0,37.9,29.0,53.0,1137.0,60.73333333333333,52.0,71.0,1822.0,9.236666666666668,6.7,12.5,277.1,10.45,8.9,11.3,313.5,2.5346666666666664,1.45,3.74,76.03999999999999,7.163333333333333,6.3,8.9,214.9,2017-07-24,3.688879454113936,2017,7,C,Small,Small,50.63894,1.0,293.0,0.3907311284892735,-0.9205048534524404
