County,No_Drought,D0,D1,D2,D3,D4,ValidStart_Date
Monterey County,0.0,100.0,99.83,81.3,72.2,56.57,2016-03-15
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-03-08
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-03-01
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-02-23
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-02-16
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-02-09
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-02-02
Monterey County,0.0,100.0,100.0,100.0,89.3,56.86,2016-01-26
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2016-01-19
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2016-01-12
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2016-01-05
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-12-29
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-12-22
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-12-15
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-12-08
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-12-01
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-11-24
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-11-17
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-11-10
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-11-03
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-10-27
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-10-20
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-10-13
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-10-06
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-09-29
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-09-22
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-09-15
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-09-08
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-09-01
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-08-25
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-08-18
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-08-11
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-08-04
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-07-28
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-07-21
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-07-14
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-07-07
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-06-30
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-06-23
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-06-16
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-06-09
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-06-02
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-05-26
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-05-19
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-05-12
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-05-05
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-04-28
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-04-21
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-04-14
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-04-07
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-03-31
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-03-24
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-03-17
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-03-10
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-03-03
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-02-24
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-02-17
Monterey County,0.0,100.0,100.0,100.0,89.77,56.86,2015-02-10
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2015-02-03
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2015-01-27
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2015-01-20
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2015-01-13
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2015-01-06
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2014-12-30
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2014-12-23
Monterey County,0.0,100.0,100.0,100.0,100.0,56.86,2014-12-16
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-12-09
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-12-02
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-25
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-18
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-11
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-11-04
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-28
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-21
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-14
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-10-07
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-30
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-23
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-16
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-09
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-09-02
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-26
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-19
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-12
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-08-05
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-29
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-22
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-15
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-08
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-07-01
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-06-24
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-06-17
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-06-10
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-06-03
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-05-27
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-05-20
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-05-13
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-05-06
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-04-29
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-04-22
Monterey County,0.0,100.0,100.0,100.0,100.0,70.06,2014-04-15
Monterey County,0.0,100.0,100.0,100.0,100.0,70.06,2014-04-08
Monterey County,0.0,100.0,100.0,100.0,100.0,70.06,2014-04-01
Monterey County,0.0,100.0,100.0,100.0,100.0,69.06,2014-03-25
Monterey County,0.0,100.0,100.0,100.0,100.0,69.06,2014-03-18
Monterey County,0.0,100.0,100.0,100.0,100.0,69.06,2014-03-11
Monterey County,0.0,100.0,100.0,100.0,100.0,69.06,2014-03-04
Monterey County,0.0,100.0,100.0,100.0,100.0,100.0,2014-02-25
Monterey County,0.0,100.0,100.0,100.0,100.0,83.41,2014-02-18
Monterey County,0.0,100.0,100.0,100.0,100.0,62.89,2014-02-11
Monterey County,0.0,100.0,100.0,100.0,100.0,62.89,2014-02-04
Monterey County,0.0,100.0,100.0,100.0,100.0,61.99,2014-01-28
Monterey County,0.0,100.0,100.0,100.0,100.0,0.0,2014-01-21
Monterey County,0.0,100.0,100.0,100.0,100.0,0.0,2014-01-14
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2014-01-07
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-12-31
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-12-24
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-12-17
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-12-10
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-12-03
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-11-26
Monterey County,0.0,100.0,100.0,100.0,49.16,0.0,2013-11-19
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-11-12
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-11-05
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-10-29
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-10-22
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-10-15
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-10-08
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-10-01
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-09-24
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-09-17
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-09-10
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-09-03
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-08-27
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-08-20
Monterey County,0.0,100.0,100.0,100.0,43.74,0.0,2013-08-13
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-08-06
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-30
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-23
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-16
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-09
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-07-02
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2013-06-25
Monterey County,0.0,100.0,100.0,55.83,0.0,0.0,2013-06-18
Monterey County,0.0,100.0,100.0,55.83,0.0,0.0,2013-06-11
Monterey County,0.0,100.0,100.0,57.81,0.0,0.0,2013-06-04
Monterey County,0.0,100.0,100.0,33.41,0.0,0.0,2013-05-28
Monterey County,0.0,100.0,100.0,33.41,0.0,0.0,2013-05-21
Monterey County,0.0,100.0,100.0,33.41,0.0,0.0,2013-05-14
Monterey County,0.0,100.0,100.0,33.41,0.0,0.0,2013-05-07
Monterey County,0.0,100.0,33.62,1.0,0.0,0.0,2013-04-30
Monterey County,0.0,100.0,33.62,1.0,0.0,0.0,2013-04-23
Monterey County,0.0,100.0,33.52,0.84,0.0,0.0,2013-04-16
Monterey County,0.0,100.0,33.52,0.84,0.0,0.0,2013-04-09
Monterey County,0.0,100.0,33.52,0.84,0.0,0.0,2013-04-02
Monterey County,0.0,100.0,33.52,0.84,0.0,0.0,2013-03-26
Monterey County,0.0,100.0,33.52,0.84,0.0,0.0,2013-03-19
Monterey County,0.0,100.0,33.52,0.84,0.0,0.0,2013-03-12
Monterey County,0.0,100.0,34.37,0.84,0.0,0.0,2013-03-05
Monterey County,0.0,100.0,33.75,0.84,0.0,0.0,2013-02-26
Monterey County,0.08,99.92,34.03,0.84,0.0,0.0,2013-02-19
Monterey County,27.74,72.26,34.03,0.84,0.0,0.0,2013-02-12
Monterey County,27.88,72.12,34.03,0.0,0.0,0.0,2013-02-05
Monterey County,27.88,72.12,34.03,0.0,0.0,0.0,2013-01-29
Monterey County,27.88,72.12,34.03,0.0,0.0,0.0,2013-01-22
Monterey County,27.88,72.12,34.03,0.0,0.0,0.0,2013-01-15
Monterey County,17.28,82.72,56.48,0.0,0.0,0.0,2013-01-08
Monterey County,17.44,82.56,57.67,0.0,0.0,0.0,2013-01-01
Monterey County,17.44,82.56,57.67,0.0,0.0,0.0,2012-12-25
Monterey County,17.44,82.56,57.67,0.0,0.0,0.0,2012-12-18
Monterey County,17.44,82.56,57.67,0.0,0.0,0.0,2012-12-11
Monterey County,0.0,100.0,59.28,0.0,0.0,0.0,2012-12-04
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-27
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-20
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-13
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-11-06
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-30
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-23
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-16
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-09
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-10-02
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-25
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-18
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-11
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-09-04
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-28
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-21
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-08-14
Monterey County,0.0,100.0,99.59,0.0,0.0,0.0,2012-08-07
Monterey County,0.0,100.0,99.59,0.0,0.0,0.0,2012-07-31
Monterey County,0.0,100.0,99.59,0.0,0.0,0.0,2012-07-24
Monterey County,0.0,100.0,99.59,0.0,0.0,0.0,2012-07-17
Monterey County,0.0,100.0,99.59,0.0,0.0,0.0,2012-07-10
Monterey County,0.0,100.0,99.96,0.0,0.0,0.0,2012-07-03
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-26
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-19
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-12
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-06-05
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-29
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-22
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-15
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-08
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-05-01
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-04-24
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-04-17
Monterey County,0.0,100.0,100.0,92.16,0.0,0.0,2012-04-10
Monterey County,0.0,100.0,100.0,91.93,0.0,0.0,2012-04-03
Monterey County,0.0,100.0,100.0,91.93,0.0,0.0,2012-03-27
Monterey County,0.0,100.0,100.0,91.93,0.0,0.0,2012-03-20
Monterey County,0.0,100.0,100.0,99.77,0.0,0.0,2012-03-13
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-03-06
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-02-28
Monterey County,0.0,100.0,100.0,0.0,0.0,0.0,2012-02-21
Monterey County,0.0,100.0,41.42,0.0,0.0,0.0,2012-02-14
Monterey County,0.0,100.0,41.42,0.0,0.0,0.0,2012-02-07
Monterey County,0.0,100.0,41.42,0.0,0.0,0.0,2012-01-31
Monterey County,5.44,94.56,41.42,0.0,0.0,0.0,2012-01-24
Monterey County,5.44,94.56,41.56,0.0,0.0,0.0,2012-01-17
Monterey County,5.44,94.56,41.56,0.0,0.0,0.0,2012-01-10
Monterey County,5.44,94.56,41.56,0.0,0.0,0.0,2012-01-03
Monterey County,17.49,82.51,0.0,0.0,0.0,0.0,2011-12-27
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-12-20
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-12-13
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-12-06
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-29
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-22
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-15
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-08
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-11-01
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-25
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-18
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-11
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-10-04
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-27
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-20
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-13
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-09-06
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-30
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-23
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-16
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-09
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-08-02
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-26
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-19
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-12
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-07-05
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-28
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-21
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-14
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-07
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-31
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-24
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-17
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-10
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-03
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-26
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-19
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-12
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-05
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-29
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-22
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-15
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-08
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-03-01
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-22
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-15
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-08
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-02-01
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-25
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-18
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-11
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2011-01-04
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-12-28
Monterey County,95.3,4.7,0.0,0.0,0.0,0.0,2010-12-21
Monterey County,84.1,15.9,0.0,0.0,0.0,0.0,2010-12-14
Monterey County,84.1,15.9,0.0,0.0,0.0,0.0,2010-12-07
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-30
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-23
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-16
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-09
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-11-02
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-26
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-19
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-12
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-10-05
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-28
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-21
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-14
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-09-07
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-31
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-24
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-17
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-10
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-08-03
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-27
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-20
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-13
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-07-06
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-29
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-22
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-15
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-08
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-01
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-25
Monterey County,100.0,0.0,0.0,0.0,0.0,0.0,2010-05-18
Monterey County,92.19,7.81,0.0,0.0,0.0,0.0,2010-05-11
Monterey County,92.19,7.81,0.0,0.0,0.0,0.0,2010-05-04
Monterey County,92.19,7.81,0.0,0.0,0.0,0.0,2010-04-27
Monterey County,92.91,7.09,0.0,0.0,0.0,0.0,2010-04-20
Monterey County,92.91,7.09,0.0,0.0,0.0,0.0,2010-04-13
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-04-06
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-03-30
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-03-23
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-03-16
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-03-09
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-03-02
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-02-23
Monterey County,71.12,28.88,0.0,0.0,0.0,0.0,2010-02-16
Monterey County,70.89,29.11,0.0,0.0,0.0,0.0,2010-02-09
Monterey County,70.89,29.11,0.0,0.0,0.0,0.0,2010-02-02
Monterey County,70.67,29.33,0.0,0.0,0.0,0.0,2010-01-26
Monterey County,0.0,100.0,28.61,0.0,0.0,0.0,2010-01-19
Monterey County,0.0,100.0,46.69,0.0,0.0,0.0,2010-01-12
Monterey County,0.0,100.0,46.69,0.0,0.0,0.0,2010-01-05
Monterey County,0.0,100.0,46.69,0.0,0.0,0.0,2009-12-29
Monterey County,0.0,100.0,46.69,0.0,0.0,0.0,2009-12-22
Monterey County,0.0,100.0,46.69,0.0,0.0,0.0,2009-12-15
Monterey County,0.0,100.0,49.29,0.0,0.0,0.0,2009-12-08
Monterey County,0.0,100.0,49.29,0.0,0.0,0.0,2009-12-01
Monterey County,0.0,100.0,49.29,0.0,0.0,0.0,2009-11-24
Monterey County,0.0,100.0,49.29,0.0,0.0,0.0,2009-11-17
Monterey County,0.0,100.0,49.29,0.0,0.0,0.0,2009-11-10
Monterey County,0.0,100.0,47.89,0.0,0.0,0.0,2009-11-03
Monterey County,0.0,100.0,47.89,0.0,0.0,0.0,2009-10-27
Monterey County,0.0,100.0,47.89,0.0,0.0,0.0,2009-10-20
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-10-13
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-10-06
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-09-29
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-09-22
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-09-15
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-09-08
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-09-01
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-08-25
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-08-18
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-08-11
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-08-04
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-07-28
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-07-21
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-07-14
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-07-07
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-06-30
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-06-23
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-06-16
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-06-09
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-06-02
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-05-26
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-05-19
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-05-12
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-05-05
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-04-28
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-04-21
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-04-14
Monterey County,0.0,100.0,100.0,30.82,0.0,0.0,2009-04-07
Monterey County,0.0,100.0,100.0,30.5,0.0,0.0,2009-03-31
Monterey County,0.0,100.0,100.0,30.5,0.0,0.0,2009-03-24
Monterey County,0.0,100.0,100.0,30.5,0.0,0.0,2009-03-17
Monterey County,0.0,100.0,100.0,30.5,0.0,0.0,2009-03-10
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2009-03-03
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2009-02-24
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2009-02-17
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2009-02-10
Monterey County,0.0,100.0,100.0,100.0,0.0,0.0,2009-02-03
Monterey County,0.0,100.0,99.99,72.77,0.0,0.0,2009-01-27
Monterey County,0.0,100.0,99.99,72.77,0.0,0.0,2009-01-20
Monterey County,0.0,100.0,99.99,72.77,0.0,0.0,2009-01-13
Monterey County,0.0,100.0,99.99,3.7,0.0,0.0,2009-01-06
Monterey County,0.0,100.0,99.99,3.7,0.0,0.0,2008-12-30
